Date,PM2.5
2017-09-12,10.33
2017-09-13,17.29
2017-09-14,10.44
2017-09-15,12.64
2017-09-16,10.27
2017-09-17,15.67
2017-09-18,9.17
2017-09-19,10.28
2017-09-20,9.76
2017-09-21,14.88
2017-09-22,20.5
2017-09-23,29.61
2017-09-24,42.0
2017-09-25,39.68
2017-09-26,45.69
2017-09-27,50.36
2017-09-28,45.9
2017-09-29,41.57
2017-09-30,41.26
2017-10-01,31.08
2017-10-02,24.6
2017-10-03,24.16
2017-10-04,49.75
2017-10-05,55.88
2017-10-06,28.48
2017-10-07,22.6
2017-10-08,32.08
2017-10-09,25.79
2017-10-10,28.04
2017-10-11,27.38
2017-10-12,41.74
2017-10-13,20.48
2017-10-14,33.32
2017-10-15,35.59
2017-10-16,81.29
2017-10-17,72.18
2017-10-18,69.53
2017-10-19,75.46
2017-10-20,78.69
2017-10-21,67.18
2017-10-22,65.39
2017-10-23,53.78
2017-10-24,63.35
2017-10-25,74.57
2017-10-26,66.55
2017-10-27,64.05
2017-10-28,71.27
2017-10-29,70.46
2017-10-30,0.0
2017-10-31,63.38
2017-11-01,68.21
2017-11-02,69.73
2017-11-03,66.51
2017-11-04,49.62
2017-11-05,32.45
2017-11-06,29.33
2017-11-07,34.96
2017-11-08,38.84
2017-11-09,39.57
2017-11-10,44.44
2017-11-11,61.84
2017-11-12,57.58
2017-11-13,55.36
2017-11-14,58.41
2017-11-15,51.08
2017-11-16,41.31
2017-11-17,37.72
2017-11-18,66.82
2017-11-19,36.53
2017-11-20,43.64
2017-11-21,44.65
2017-11-22,40.48
2017-11-23,96.83
2017-11-24,69.5
2017-11-25,70.91
2017-11-26,84.08
2017-11-27,73.25
2017-11-28,91.39
2017-11-29,66.49
2017-11-30,64.72
2017-12-01,70.03
2017-12-02,69.44
2017-12-03,70.83
2017-12-04,70.47
2017-12-05,58.07
2017-12-06,51.81
2017-12-07,69.33
2017-12-08,74.79
2017-12-09,67.7
2017-12-10,48.99
2017-12-11,55.7
2017-12-12,66.78
2017-12-13,69.33
2017-12-14,66.12
2017-12-15,68.48
2017-12-16,68.87
2017-12-17,71.38
2017-12-18,73.33
2017-12-19,59.35
2017-12-20,88.14
2017-12-21,74.94
2017-12-22,130.23
2017-12-23,82.05
2017-12-24,79.19
2017-12-25,76.47
2017-12-26,76.08
2017-12-27,63.18
2017-12-28,68.65
2017-12-29,112.35
2017-12-30,65.09
2017-12-31,68.45
2018-01-01,57.7
2018-01-02,68.55
2018-01-03,77.77
2018-01-04,79.18
2018-01-05,76.33
2018-01-06,73.15
2018-01-07,72.41
2018-01-08,72.66
2018-01-09,77.65
2018-01-10,74.08
2018-01-11,76.19
2018-01-12,74.76
2018-01-13,70.48
2018-01-14,72.38
2018-01-15,70.98
2018-01-16,65.1
2018-01-17,64.2
2018-01-18,65.86
2018-01-19,61.1
2018-01-20,64.18
2018-01-21,68.52
2018-01-22,72.01
2018-01-23,60.4
2018-01-24,67.07
2018-01-25,68.8
2018-01-26,66.84
2018-01-27,69.43
2018-01-28,68.84
2018-01-29,67.69
2018-01-30,59.46
2018-01-31,53.45
2018-02-01,50.88
2018-02-02,47.46
2018-02-03,43.48
2018-02-04,39.14
2018-02-05,41.79
2018-02-06,48.86
2018-02-07,56.76
2018-02-08,46.18
2018-02-09,50.05
2018-02-10,52.28
2018-02-11,50.55
2018-02-12,54.34
2018-02-13,46.38
2018-02-14,50.52
2018-02-15,52.88
2018-02-16,51.84
2018-02-17,49.86
2018-02-18,55.87
2018-02-19,46.22
2018-02-20,47.64
2018-02-21,54.76
2018-02-22,57.85
2018-02-23,56.99
2018-02-24,43.57
2018-02-25,43.37
2018-02-26,56.87
2018-02-27,57.66
2018-02-28,62.25
2018-03-01,54.84
2018-03-02,52.72
2018-03-03,51.59
2018-03-04,54.72
2018-03-05,47.44
2018-03-06,47.97
2018-03-07,50.78
2018-03-08,53.81
2018-03-09,57.28
2018-03-10,66.37
2018-03-11,53.02
2018-03-12,38.87
2018-03-13,39.69
2018-03-14,47.34
2018-03-15,47.88
2018-03-16,60.25
2018-03-17,51.0
2018-03-18,41.38
2018-03-19,48.07
2018-03-20,54.74
2018-03-21,57.87
2018-03-22,57.07
2018-03-23,56.64
2018-03-24,59.91
2018-03-25,71.4
2018-03-26,61.47
2018-03-27,59.53
2018-03-28,53.11
2018-03-29,62.27
2018-03-30,54.62
2018-03-31,50.15
2018-04-01,43.05
2018-04-02,37.91
2018-04-03,51.35
2018-04-04,44.94
2018-04-05,41.51
2018-04-06,46.87
2018-04-07,35.9
2018-04-08,30.27
2018-04-09,40.26
2018-04-10,35.54
2018-04-11,27.63
2018-04-12,31.58
2018-04-13,25.24
2018-04-14,23.05
2018-04-15,29.71
2018-04-16,45.86
2018-04-17,34.29
2018-04-18,37.19
2018-04-19,43.52
2018-04-20,42.38
2018-04-21,49.14
2018-04-22,42.97
2018-04-23,33.12
2018-04-24,33.09
2018-04-25,35.61
2018-04-26,38.11
2018-04-27,39.78
2018-04-28,39.85
2018-04-29,43.44
2018-04-30,44.84
2018-05-01,43.83
2018-05-02,36.08
2018-05-03,31.39
2018-05-04,19.59
2018-05-05,28.81
2018-05-06,31.91
2018-05-07,33.68
2018-05-08,43.05
2018-05-09,44.32
2018-05-10,33.83
2018-05-11,32.76
2018-05-12,33.05
2018-05-13,31.85
2018-05-14,29.86
2018-05-15,24.49
2018-05-16,41.89
2018-05-17,43.47
2018-05-18,37.31
2018-05-19,47.42
2018-05-20,38.59
2018-05-21,48.33
2018-05-22,42.68
2018-05-23,47.5
2018-05-24,36.41
2018-05-25,42.17
2018-05-26,23.65
2018-05-27,26.11
2018-05-28,31.17
2018-05-29,34.68
2018-05-30,31.7
2018-05-31,32.57
2018-06-01,37.26
2018-06-02,36.7
2018-06-03,34.85
2018-06-04,30.95
2018-06-05,31.51
2018-06-06,31.33
2018-06-07,19.68
2018-06-08,19.43
2018-06-09,20.03
2018-06-10,16.49
2018-06-11,22.31
2018-06-12,29.92
2018-06-13,30.85
2018-06-14,34.44
2018-06-15,27.83
2018-06-16,22.9
2018-06-17,21.99
2018-06-18,17.2
2018-06-19,14.61
2018-06-20,15.27
2018-06-21,10.31
2018-06-22,21.26
2018-06-23,20.07
2018-06-24,16.99
2018-06-25,16.31
2018-06-26,16.23
2018-06-27,17.64
2018-06-28,18.93
2018-06-29,18.18
2018-06-30,20.85
2018-07-01,16.91
2018-07-02,16.48
2018-07-03,16.28
2018-07-04,15.97
2018-07-05,13.22
2018-07-06,20.05
2018-07-07,22.74
2018-07-08,19.92
2018-07-09,16.63
2018-07-10,19.7
2018-07-11,19.05
2018-07-12,11.93
2018-07-13,13.21
2018-07-14,17.97
2018-07-15,16.12
2018-07-16,11.04
2018-07-17,12.14
2018-07-18,14.13
2018-07-19,14.39
2018-07-20,12.58
2018-07-21,19.61
2018-07-22,19.54
2018-07-23,17.69
2018-07-24,15.64
2018-07-25,17.88
2018-07-26,14.41
2018-07-27,14.52
2018-07-28,18.23
2018-07-29,26.09
2018-07-30,26.02
2018-07-31,19.21
2018-08-01,21.88
2018-08-02,25.77
2018-08-03,30.8
2018-08-04,23.43
2018-08-05,20.2
2018-08-06,26.91
2018-08-07,18.92
2018-08-08,16.17
2018-08-09,18.07
2018-08-10,17.09
2018-08-11,16.39
2018-08-12,11.98
2018-08-13,11.66
2018-08-14,16.97
2018-08-15,22.11
2018-08-16,7.78
2018-08-17,18.56
2018-08-18,15.3
2018-08-19,15.28
2018-08-20,13.19
2018-08-21,10.08
2018-08-22,10.33
2018-08-23,12.51
2018-08-24,14.36
2018-08-25,15.34
2018-08-26,14.61
2018-08-27,15.31
2018-08-28,16.51
2018-08-29,20.98
2018-08-30,24.66
2018-08-31,22.43
2018-09-01,23.16
2018-09-02,18.51
2018-09-03,15.84
2018-09-04,20.36
2018-09-05,27.05
2018-09-06,25.36
2018-09-07,25.42
2018-09-08,21.61
2018-09-09,34.85
2018-09-10,38.35
2018-09-11,33.85
2018-09-12,35.06
2018-09-13,41.83
2018-09-14,42.24
2018-09-15,43.69
2018-09-16,48.98
2018-09-17,35.58
2018-09-18,39.68
2018-09-19,38.6
2018-09-20,40.88
2018-09-21,37.91
2018-09-22,27.29
2018-09-23,32.25
2018-09-24,34.94
2018-09-25,41.46
2018-09-26,53.68
2018-09-27,43.09
2018-09-28,45.92
2018-09-29,55.39
2018-09-30,67.69
2018-10-01,63.16
2018-10-02,37.8
2018-10-03,36.5
2018-10-04,39.63
2018-10-05,39.8
2018-10-06,56.36
2018-10-07,65.91
2018-10-08,64.44
2018-10-09,60.07
2018-10-10,56.5
2018-10-11,52.63
2018-10-12,54.39
2018-10-13,58.56
2018-10-14,54.35
2018-10-15,58.24
2018-10-16,53.26
2018-10-17,41.03
2018-10-18,40.35
2018-10-19,43.99
2018-10-20,58.44
2018-10-21,61.34
2018-10-22,66.82
2018-10-23,67.12
2018-10-24,67.52
2018-10-25,60.72
2018-10-26,48.68
2018-10-27,57.44
2018-10-28,56.51
2018-10-29,56.02
2018-10-30,57.32
2018-10-31,56.98
2018-11-01,50.87
2018-11-02,34.07
2018-11-03,25.96
2018-11-04,24.88
2018-11-05,32.8
2018-11-06,44.66
2018-11-07,54.63
2018-11-08,59.82
2018-11-09,64.36
2018-11-10,69.5
2018-11-11,61.15
2018-11-12,62.68
2018-11-13,66.08
2018-11-14,67.28
2018-11-15,58.4
2018-11-16,46.2
2018-11-17,23.09
2018-11-18,19.06
2018-11-19,26.04
2018-11-20,52.12
2018-11-21,63.08
2018-11-22,66.0
2018-11-23,71.81
2018-11-24,72.98
2018-11-25,69.28
2018-11-26,63.01
2018-11-27,69.91
2018-11-28,73.48
2018-11-29,72.26
2018-11-30,67.69
2018-12-01,69.94
2018-12-02,71.17
2018-12-03,74.62
2018-12-04,77.72
2018-12-05,67.3
2018-12-06,62.87
2018-12-07,61.66
2018-12-08,76.14
2018-12-09,78.36
2018-12-10,77.94
2018-12-11,76.22
2018-12-12,74.78
2018-12-13,74.19
2018-12-14,74.48
2018-12-15,75.15
2018-12-16,76.15
2018-12-17,59.61
2018-12-18,22.35
2018-12-19,32.77
2018-12-20,44.72
2018-12-21,55.1
2018-12-22,72.66
2018-12-23,78.01
2018-12-24,76.81
2018-12-25,73.18
2018-12-26,67.91
2018-12-27,68.06
2018-12-28,64.1
2018-12-29,68.76
2018-12-30,71.7
2018-12-31,65.24
2019-01-01,66.79
2019-01-02,71.55
2019-01-03,69.7
2019-01-04,75.25
2019-01-05,73.03
2019-01-06,77.71
2019-01-07,76.5
2019-01-08,73.78
2019-01-09,74.7
2019-01-10,75.43
2019-01-11,75.77
2019-01-12,78.62
2019-01-13,72.03
2019-01-14,74.37
2019-01-15,75.13
2019-01-16,75.55
2019-01-17,73.51
2019-01-18,75.34
2019-01-19,78.12
2019-01-20,70.0
2019-01-21,66.4
2019-01-22,47.29
2019-01-23,60.93
2019-01-24,59.22
2019-01-25,36.51
2019-01-26,36.21
2019-01-27,51.29
2019-01-28,71.62
2019-01-29,64.42
2019-01-30,55.6
2019-01-31,63.8
2019-02-01,66.44
2019-02-02,62.22
2019-02-03,60.26
2019-02-04,63.75
2019-02-05,63.26
2019-02-06,68.06
2019-02-07,58.46
2019-02-08,58.24
2019-02-09,55.67
2019-02-10,58.82
2019-02-11,58.64
2019-02-12,64.14
2019-02-13,64.94
2019-02-14,62.79
2019-02-15,38.84
2019-02-16,48.34
2019-02-17,45.12
2019-02-18,65.14
2019-02-19,55.8
2019-02-20,35.07
2019-02-21,39.32
2019-02-22,44.63
2019-02-23,57.13
2019-02-24,46.64
2019-02-25,49.41
2019-02-26,54.83
2019-02-27,57.06
2019-02-28,50.34
2019-03-01,55.59
2019-03-02,33.05
2019-03-03,35.27
2019-03-04,40.97
2019-03-05,59.27
2019-03-06,62.5
2019-03-07,66.8
2019-03-08,66.34
2019-03-09,49.68
2019-03-10,45.2
2019-03-11,36.59
2019-03-12,40.84
2019-03-13,41.23
2019-03-14,41.63
2019-03-15,48.94
2019-03-16,39.06
2019-03-17,37.73
2019-03-18,39.82
2019-03-19,30.77
2019-03-20,41.63
2019-03-21,41.06
2019-03-22,36.35
2019-03-23,43.36
2019-03-24,50.52
2019-03-25,50.06
2019-03-26,51.5
2019-03-27,48.51
2019-03-28,55.2
2019-03-29,59.8
2019-03-30,59.21
2019-03-31,48.49
2019-04-01,37.8
2019-04-02,43.82
2019-04-03,45.6
2019-04-04,39.01
2019-04-05,31.28
2019-04-06,37.69
2019-04-07,33.48
2019-04-08,33.08
2019-04-09,40.63
2019-04-10,42.14
2019-04-11,31.45
2019-04-12,36.35
2019-04-13,32.69
2019-04-14,41.0
2019-04-15,37.57
2019-04-16,39.47
2019-04-17,33.26
2019-04-18,43.07
2019-04-19,30.74
2019-04-20,25.52
2019-04-21,24.77
2019-04-22,27.5
2019-04-23,34.65
2019-04-24,29.87
2019-04-25,36.16
2019-04-26,43.87
2019-04-27,51.92
2019-04-28,41.82
2019-04-29,39.66
2019-04-30,38.87
2019-05-01,36.43
2019-05-02,38.41
2019-05-03,36.05
2019-05-04,32.12
2019-05-05,36.53
2019-05-06,43.68
2019-05-07,52.95
2019-05-08,47.23
2019-05-09,46.82
2019-05-10,46.39
2019-05-11,48.29
2019-05-12,37.24
2019-05-13,41.34
2019-05-14,38.89
2019-05-15,42.5
2019-05-16,36.62
2019-05-17,43.35
2019-05-18,48.5
2019-05-19,55.84
2019-05-20,48.9
2019-05-21,43.6
2019-05-22,36.78
2019-05-23,44.73
2019-05-24,37.62
2019-05-25,46.56
2019-05-26,49.91
2019-05-27,41.93
2019-05-28,41.88
2019-05-29,52.22
2019-05-30,42.3
2019-05-31,39.47
2019-06-01,34.95
2019-06-02,44.33
2019-06-03,27.67
2019-06-04,24.01
2019-06-05,35.63
2019-06-06,35.67
2019-06-07,28.41
2019-06-08,32.08
2019-06-09,31.14
2019-06-10,23.71
2019-06-11,12.39
2019-06-12,8.7
2019-06-13,11.21
2019-06-14,15.94
2019-06-15,22.29
2019-06-16,19.58
2019-06-17,23.78
2019-06-18,22.29
2019-06-19,21.59
2019-06-20,18.96
2019-06-21,28.11
2019-06-22,24.75
2019-06-23,26.44
2019-06-24,25.45
2019-06-25,27.0
2019-06-26,18.07
2019-06-27,9.85
2019-06-28,9.89
2019-06-29,12.75
2019-06-30,18.55
2019-07-01,18.32
2019-07-02,17.75
2019-07-03,20.08
2019-07-04,17.71
2019-07-05,16.27
2019-07-06,15.95
2019-07-07,15.22
2019-07-08,16.51
2019-07-09,15.35
2019-07-10,12.67
2019-07-11,16.54
2019-07-12,18.41
2019-07-13,12.8
2019-07-14,14.43
2019-07-15,15.96
2019-07-16,24.07
2019-07-17,22.29
2019-07-18,26.43
2019-07-19,31.27
2019-07-20,20.12
2019-07-21,14.08
2019-07-22,12.01
2019-07-23,8.13
2019-07-24,10.24
2019-07-25,12.86
2019-07-26,14.72
2019-07-27,12.96
2019-07-28,13.46
2019-07-29,8.99
2019-07-30,8.48
2019-07-31,10.95
2019-08-01,10.31
2019-08-02,8.01
2019-08-03,6.75
2019-08-04,6.24
2019-08-05,7.95
2019-08-06,10.01
2019-08-07,9.72
2019-08-08,12.45
2019-08-09,12.46
2019-08-10,11.94
2019-08-11,17.37
2019-08-12,24.17
2019-08-13,29.79
2019-08-14,23.12
2019-08-15,19.11
2019-08-16,17.17
2019-08-17,23.03
2019-08-18,29.92
2019-08-19,25.94
2019-08-20,31.38
2019-08-21,27.23
2019-08-22,20.35
2019-08-23,23.71
2019-08-24,14.82
2019-08-25,14.89
2019-08-26,17.16
2019-08-27,18.86
2019-08-28,19.35
2019-08-29,16.92
2019-08-30,16.5
2019-08-31,13.98
2019-09-01,11.85
2019-09-02,15.72
2019-09-03,12.92
2019-09-04,12.2
2019-09-05,11.14
2019-09-06,11.92
2019-09-07,13.65
2019-09-08,10.31
2019-09-09,13.26
2019-09-10,14.98
2019-09-11,18.19
2019-09-12,21.73
2019-09-13,16.32
2019-09-14,18.39
2019-09-15,22.47
2019-09-16,28.23
2019-09-17,28.85
2019-09-18,25.01
2019-09-19,25.6
2019-09-20,20.54
2019-09-21,25.81
2019-09-22,27.01
2019-09-23,32.95
2019-09-24,28.07
2019-09-25,22.37
2019-09-26,20.4
2019-09-27,15.49
2019-09-28,25.85
2019-09-29,33.27
2019-09-30,41.11
2019-10-01,39.12
2019-10-02,31.98
2019-10-03,32.24
2019-10-04,34.73
2019-10-05,40.22
2019-10-06,42.99
2019-10-07,50.79
2019-10-08,56.9
2019-10-09,54.17
2019-10-10,39.07
2019-10-11,34.57
2019-10-12,34.91
2019-10-13,36.35
2019-10-14,53.22
2019-10-15,52.62
2019-10-16,59.41
2019-10-17,48.12
2019-10-18,24.3
2019-10-19,22.92
2019-10-20,28.04
2019-10-21,22.03
2019-10-22,41.03
2019-10-23,37.8
2019-10-24,22.53
2019-10-25,23.54
2019-10-26,18.81
2019-10-27,40.65
2019-10-28,64.09
2019-10-29,42.04
2019-10-30,40.41
2019-10-31,21.39
2019-11-01,22.51
2019-11-02,29.98
2019-11-03,37.22
2019-11-04,57.61
2019-11-05,84.85
2019-11-06,84.0
2019-11-07,70.7
2019-11-08,69.8
2019-11-09,81.35
2019-11-10,72.38
2019-11-11,60.06
2019-11-12,56.27
2019-11-13,62.64
2019-11-14,67.77
2019-11-15,69.15
2019-11-16,66.42
2019-11-17,70.79
2019-11-18,76.03
2019-11-19,82.72
2019-11-20,84.11
2019-11-21,78.63
2019-11-22,76.7
2019-11-23,75.82
2019-11-24,80.31
2019-11-25,86.18
2019-11-26,80.88
2019-11-27,71.3
2019-11-28,74.49
2019-11-29,62.42
2019-11-30,63.81
2019-12-01,61.97
2019-12-02,45.57
2019-12-03,47.66
2019-12-04,79.37
2019-12-05,82.44
2019-12-06,85.82
2019-12-07,83.29
2019-12-08,67.07
2019-12-09,57.77
2019-12-10,58.14
2019-12-11,64.73
2019-12-12,55.77
2019-12-13,31.86
2019-12-14,40.8
2019-12-15,43.43
2019-12-16,50.84
2019-12-17,69.16
2019-12-18,75.72
2019-12-19,75.66
2019-12-20,78.86
2019-12-21,82.1
2019-12-22,77.15
2019-12-23,74.42
2019-12-24,62.38
2019-12-25,72.06
2019-12-26,62.79
2019-12-27,56.3
2019-12-28,73.73
2019-12-29,80.23
2019-12-30,72.02
2019-12-31,47.37
2020-01-01,41.19
2020-01-02,30.8
2020-01-03,33.09
2020-01-04,57.96
2020-01-05,64.52
2020-01-06,56.86
2020-01-07,51.1
2020-01-08,40.04
2020-01-09,46.45
2020-01-10,74.35
2020-01-11,74.55
2020-01-12,67.37
2020-01-13,65.69
2020-01-14,72.24
2020-01-15,50.23
2020-01-16,35.28
2020-01-17,31.16
2020-01-18,35.01
2020-01-19,34.14
2020-01-20,39.98
2020-01-21,37.27
2020-01-22,38.79
2020-01-23,56.38
2020-01-24,63.09
2020-01-25,67.01
2020-01-26,62.52
2020-01-27,57.99
2020-01-28,51.37
2020-01-29,58.15
2020-01-30,68.2
2020-01-31,59.22
2020-02-01,38.88
2020-02-02,40.2
2020-02-03,36.94
2020-02-04,27.77
2020-02-05,32.73
2020-02-06,30.56
2020-02-07,32.21
2020-02-08,38.5
2020-02-09,41.49
2020-02-10,39.28
2020-02-11,42.7
2020-02-12,56.38
2020-02-13,61.85
2020-02-14,74.29
2020-02-15,66.96
2020-02-16,65.61
2020-02-17,59.75
2020-02-18,45.93
2020-02-19,49.6
2020-02-20,45.57
2020-02-21,35.27
2020-02-22,28.81
2020-02-23,25.6
2020-02-24,32.51
2020-02-25,42.14
2020-02-26,55.84
2020-02-27,38.49
2020-02-28,40.35
2020-02-29,42.44
2020-03-01,43.21
2020-03-02,48.6
2020-03-03,49.59
2020-03-04,46.51
2020-03-05,57.23
2020-03-06,33.87
2020-03-07,38.58
2020-03-08,33.94
2020-03-09,32.84
2020-03-10,25.67
2020-03-11,29.93
2020-03-12,31.53
2020-03-13,27.51
2020-03-14,33.45
2020-03-15,32.03
2020-03-16,27.86
2020-03-17,25.08
2020-03-18,26.32
2020-03-19,43.39
2020-03-20,33.71
2020-03-21,39.85
2020-03-22,38.0
2020-03-23,37.97
2020-03-24,28.75
2020-03-25,28.47
2020-03-26,29.0
2020-03-27,34.09
2020-03-28,36.17
2020-03-29,42.07
2020-03-30,34.79
2020-03-31,42.42
2020-04-01,47.96
2020-04-02,48.05
2020-04-03,38.13
2020-04-04,37.34
2020-04-05,30.18
2020-04-06,27.87
2020-04-07,19.76
2020-04-08,19.94
2020-04-09,29.36
2020-04-10,18.95
2020-04-11,23.99
2020-04-12,33.4
2020-04-13,35.21
2020-04-14,38.07
2020-04-15,33.99
2020-04-16,37.13
2020-04-17,38.44
2020-04-18,35.67
2020-04-19,30.21
2020-04-20,26.47
2020-04-21,22.83
2020-04-22,25.12
2020-04-23,27.57
2020-04-24,28.99
2020-04-25,31.76
2020-04-26,29.9
2020-04-27,23.51
2020-04-28,23.36
2020-04-29,16.03
2020-04-30,21.12
2020-05-01,22.69
2020-05-02,24.62
2020-05-03,33.03
2020-05-04,28.18
2020-05-05,31.36
2020-05-06,25.18
2020-05-07,26.84
2020-05-08,27.46
2020-05-09,29.56
2020-05-10,28.15
2020-05-11,38.65
2020-05-12,32.09
2020-05-13,24.1
2020-05-14,25.06
2020-05-15,24.12
2020-05-16,27.65
2020-05-17,32.47
2020-05-18,31.05
2020-05-19,42.41
2020-05-20,36.62
2020-05-21,31.59
2020-05-22,39.91
2020-05-23,44.09
2020-05-24,41.03
2020-05-25,33.07
2020-05-26,32.51
2020-05-27,28.66
2020-05-28,26.7
2020-05-29,21.07
2020-05-30,18.56
2020-05-31,25.17
2020-06-01,30.0
2020-06-02,16.47
2020-06-03,11.74
2020-06-04,13.93
2020-06-05,19.57
2020-06-06,23.02
2020-06-07,19.49
2020-06-08,20.2
2020-06-09,17.96
2020-06-10,20.26
2020-06-11,19.96
2020-06-12,17.19
2020-06-13,9.87
2020-06-14,9.8
2020-06-15,13.53
2020-06-16,10.31
2020-06-17,10.31
2020-06-18,14.04
2020-06-19,20.19
2020-06-20,22.5
2020-06-21,24.0
2020-06-22,22.91
2020-06-23,22.36
2020-06-24,21.25
2020-06-25,22.41
2020-06-26,27.05
2020-06-27,23.29
2020-06-28,15.8
2020-06-29,20.24
2020-06-30,19.38
2020-07-01,26.83
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,64.78
2017-06-20,70.1
2017-06-21,67.5
2017-06-22,24.8
2017-06-23,32.3
2017-06-24,55.36
2017-06-25,47.62
2017-06-26,61.34
2017-06-27,36.51
2017-06-28,19.66
2017-06-29,16.8
2017-06-30,14.37
2017-07-01,25.14
2017-07-02,28.74
2017-07-03,39.4
2017-07-04,52.82
2017-07-05,56.88
2017-07-06,68.1
2017-07-07,60.61
2017-07-08,54.57
2017-07-09,46.43
2017-07-10,44.47
2017-07-11,81.08
2017-07-12,41.86
2017-07-13,33.25
2017-07-14,30.59
2017-07-15,45.02
2017-07-16,44.54
2017-07-17,33.83
2017-07-18,33.98
2017-07-19,15.55
2017-07-20,30.57
2017-07-21,28.19
2017-07-22,18.78
2017-07-23,14.6
2017-07-24,11.5
2017-07-25,21.49
2017-07-26,28.82
2017-07-27,26.78
2017-07-28,33.62
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,35.46
2017-08-01,43.26
2017-08-02,44.16
2017-08-03,31.91
2017-08-04,63.95
2017-08-05,68.29
2017-08-06,82.07
2017-08-07,72.83
2017-08-08,60.86
2017-08-09,50.6
2017-08-10,44.02
2017-08-11,35.78
2017-08-12,25.56
2017-08-13,28.29
2017-08-14,40.2
2017-08-15,39.21
2017-08-16,43.4
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,34.1
2017-08-22,34.1
2017-08-23,34.1
2017-08-24,34.1
2017-08-25,34.1
2017-08-26,34.1
2017-08-27,34.1
2017-08-28,28.79
2017-08-29,28.29
2017-08-30,25.35
2017-08-31,22.64
2017-09-01,22.13
2017-09-02,25.23
2017-09-03,16.29
2017-09-04,21.38
2017-09-05,20.83
2017-09-06,26.72
2017-09-07,31.5
2017-09-08,27.4
2017-09-09,29.31
2017-09-10,29.82
2017-09-11,27.27
2017-09-12,24.81
2017-09-13,22.04
2017-09-14,32.23
2017-09-15,38.06
2017-09-16,42.42
2017-09-17,36.33
2017-09-18,38.83
2017-09-19,30.51
2017-09-20,37.34
2017-09-21,37.63
2017-09-22,50.0
2017-09-23,54.45
2017-09-24,58.92
2017-09-25,45.26
2017-09-26,0.0
2017-09-27,66.73
2017-09-28,50.59
2017-09-29,78.87
2017-09-30,92.75
2017-10-01,80.91
2017-10-02,60.15
2017-10-03,72.27
2017-10-04,91.49
2017-10-05,67.43
2017-10-06,71.82
2017-10-07,82.3
2017-10-08,90.96
2017-10-09,112.8
2017-10-10,89.21
2017-10-11,101.04
2017-10-12,99.52
2017-10-13,108.16
2017-10-14,105.56
2017-10-15,104.08
2017-10-16,79.51
2017-10-17,87.06
2017-10-18,98.97
2017-10-19,75.56
2017-10-20,133.05
2017-10-21,126.59
2017-10-22,71.63
2017-10-23,64.19
2017-10-24,73.93
2017-10-25,121.26
2017-10-26,124.18
2017-10-27,96.68
2017-10-28,88.72
2017-10-29,70.41
2017-10-30,88.45
2017-10-31,110.96
2017-11-01,109.77
2017-11-02,75.66
2017-11-03,77.68
2017-11-04,107.35
2017-11-05,104.86
2017-11-06,102.63
2017-11-07,122.13
2017-11-08,97.73
2017-11-09,95.4
2017-11-10,124.91
2017-11-11,119.13
2017-11-12,173.72
2017-11-13,137.56
2017-11-14,84.21
2017-11-15,90.76
2017-11-16,102.37
2017-11-17,152.82
2017-11-18,90.89
2017-11-19,247.89
2017-11-20,70.12
2017-11-21,63.22
2017-11-22,66.56
2017-11-23,76.04
2017-11-24,112.71
2017-11-25,120.58
2017-11-26,165.57
2017-11-27,109.53
2017-11-28,102.04
2017-11-29,116.2
2017-11-30,106.23
2017-12-01,98.1
2017-12-02,161.94
2017-12-03,101.06
2017-12-04,119.08
2017-12-05,136.16
2017-12-06,89.75
2017-12-07,82.61
2017-12-08,84.81
2017-12-09,89.74
2017-12-10,72.32
2017-12-11,52.64
2017-12-12,58.96
2017-12-13,52.76
2017-12-14,43.67
2017-12-15,54.27
2017-12-16,43.25
2017-12-17,69.9
2017-12-18,50.09
2017-12-19,85.99
2017-12-20,67.74
2017-12-21,48.39
2017-12-22,31.24
2017-12-23,50.68
2017-12-24,70.37
2017-12-25,60.28
2017-12-26,154.11
2017-12-27,75.44
2017-12-28,102.64
2017-12-29,65.88
2017-12-30,68.64
2017-12-31,81.93
2018-01-01,82.33
2018-01-02,89.98
2018-01-03,106.38
2018-01-04,80.07
2018-01-05,87.46
2018-01-06,95.36
2018-01-07,70.3
2018-01-08,78.86
2018-01-09,89.46
2018-01-10,94.76
2018-01-11,88.44
2018-01-12,96.1
2018-01-13,105.77
2018-01-14,83.29
2018-01-15,67.74
2018-01-16,71.2
2018-01-17,52.41
2018-01-18,73.67
2018-01-19,84.48
2018-01-20,94.69
2018-01-21,84.69
2018-01-22,67.67
2018-01-23,67.38
2018-01-24,84.31
2018-01-25,86.57
2018-01-26,95.31
2018-01-27,72.7
2018-01-28,67.97
2018-01-29,59.22
2018-01-30,99.61
2018-01-31,69.6
2018-02-01,71.01
2018-02-02,79.98
2018-02-03,49.84
2018-02-04,56.54
2018-02-05,116.02
2018-02-06,311.35
2018-02-07,130.52
2018-02-08,53.61
2018-02-09,61.1
2018-02-10,68.06
2018-02-11,77.44
2018-02-12,56.46
2018-02-13,61.48
2018-02-14,79.69
2018-02-15,70.2
